return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	status
2016-03-23	114-7062801-5591435	H5-UZ8J-ALDN	B01A86NO80	X000YHSHAZ	HP Pavilion desktop 6th generation i5-6400 12G 1T windows 10 SuperMulti DVD Burner	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-03-21	107-0149107-9994620	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Snow Win	1	LAS2	DEFECTIVE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-03-17	116-3305662-3149011	AX-I4ZJ-Z6BY	B012AQI7EW	X000XSE3VH	Dell SE2216H 22" Screen LED-Lit Monitor	1	CVG2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-03-17	116-3305662-3149011	AX-I4ZJ-Z6BY	B012AQI7EW	X000XSE3VH	Dell SE2216H 22" Screen LED-Lit Monitor	1	CVG2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2016-03-15	114-4097346-8126630	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Car Windshield Snow Cover for Winter - Fits Any Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Protector Co	1	LEX2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-03-07	111-6563392-3471400	M6-M0AX-2M9N	B012DTDBI8	X000XBYB11	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-03-06	114-4127753-4915450	LY-FE97-ZG9R	B01695O5AA	X000YHRZCB	HP Pavilion 14-inch Laptop Computer - 5th Gen Intel Core i5-5200U 2.2GHz Processor, 8GB DDR3L Memory, 1TB Hard Drive, DVD/CD Burner, HD BrightView WLE	1	CVG2	CUSTOMER_DAMAGED	FOUND_BETTER_PRICE	Unit returned to inventory
2016-03-05	102-2003741-7834650	H5-UZ8J-ALDN	B01A86NO80	X000YHSHAZ	HP Pavilion desktop 6th generation i5-6400 12G 1T windows 10 SuperMulti DVD Burner	1	LAS2	CARRIER_DAMAGED	DEFECTIVE	Reimbursed
2016-02-29	113-0239294-5034654	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	IceKing Car Windshield Snow Cover for Winter - Fits Any Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Protector Cov	1	LEX2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-02-25	115-5799619-9776237	OF-Z1RN-LOEL	B01A52GM0Y	X000YB8S3R	2016 Newest Toshiba Satellite 15.6-inch Premium High Performance Laptop, Intel i3 Processor, 8GB DDR3L, 1TB HDD, HD display, DVD SuperMulti drive, HDM	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-02-25	115-9829337-7814650	OJ-Z6T7-59KG	B011HNTOB4	X000XRTUY3	Lenovo C40 21.5-Inch All-in-One Touchscreen Desktop (AMD A8, 8 GB RAM, 2 TB HDD, Windows 10) F0B50050US	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-02-24	114-6959505-2337045	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield and Wiper Snow Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterio	1	LAS2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-02-24	108-6257641-9415431	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield and Wiper Snow Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterio	1	LEX2	DEFECTIVE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2016-02-06	106-7335657-7205831	M9-BEOG-M79A	B012DTEMQ8	X000WQSXYN	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	1	LEX2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-02-02	002-0619445-7420235	8D-IJRV-T9TU	B013KKG6LI	X000WJNSTF	HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)	1	CVG2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-01-30	109-4058579-3902664	8D-IJRV-T9TU	B013KKG6LI	X000WJNSTF	HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)	1	LAS2	CARRIER_DAMAGED	DAMAGED_BY_CARRIER	Reimbursed
2016-01-29	102-2824698-7760227	M6-M0AX-2M9N	B012DTDBI8	X000XBYB11	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	1	LAS2	CARRIER_DAMAGED	DEFECTIVE	Reimbursed
2016-01-28	114-7829818-5285843	M9-BEOG-M79A	B012DTEMQ8	X000WQSXYN	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2016-01-25	111-4261207-1997833	M6-M0AX-2M9N	B012DTDBI8	X000XBYB11	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2016-01-20	102-7902681-9933845	N9-I6QB-2B30	B00OTWXW2I	X000X1XNZL	Apple iPad Air 2 MH312LL/A (128GB, Wi-Fi + Cellular, Space Gray) NEWEST VERSION	1	LEX2	CUSTOMER_DAMAGED	DAMAGED_BY_CARRIER	Reimbursed
2016-01-18	107-6135274-8867425	8D-IJRV-T9TU	B013KKG6LI	X000WJNSTF	HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)	1	LAS2	CARRIER_DAMAGED	DAMAGED_BY_CARRIER	Reimbursed
2016-01-16	110-6027796-3661028	M6-M0AX-2M9N	B012DTDBI8	X000XBYB11	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2016-01-15	113-7078872-4155468	M6-M0AX-2M9N	B012DTDBI8	X000XBYB11	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	1	LEX2	CUSTOMER_DAMAGED	NOT_AS_DESCRIBED	Unit returned to inventory
2016-01-07	103-1235546-3911435	FK-E12N-KS30	B00WNAX246	X000X2ZOHZ	Apple Watch 38mm Aluminum Case Sport with White Sport Band	1	LEX2	CUSTOMER_DAMAGED	UNWANTED_ITEM	Unit returned to inventory
2016-01-04	104-2211959-3994614	8D-IJRV-T9TU	B013KKG6LI	X000WJNSTF	HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)	1	CVG2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2015-12-16	114-5701411-2776261	M9-BEOG-M79A	B012DTEMQ8	X000WQSXYN	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	1	LEX2	SELLABLE	UNDELIVERABLE_UNKNOWN	Unit returned to inventory
2015-12-16	108-4882755-3235451	BQ-SI0R-BZO7	B014V3V9J2	X000WJNLNX	DELL Inspiron i3452-5600BLK 14.0" Laptop with Windows 10 System	1	LAS2	CUSTOMER_DAMAGED	MISSED_ESTIMATED_DELIVERY	Reimbursed
2015-12-16	108-4882755-3235451	BQ-SI0R-BZO7	B014V3V9J2	X000WJNLNX	DELL Inspiron i3452-5600BLK 14.0" Laptop with Windows 10 System	1	LAS2	CARRIER_DAMAGED	MISSED_ESTIMATED_DELIVERY	Reimbursed
2015-12-16	112-2168634-0705861	JB-BU94-9WYF	B00WUKULAC	X000WNDPQR	Apple Watch Sport 42mm Space Gray Aluminum Case with Black Sport Band	1	LEX2	SELLABLE	NO_REASON_GIVEN	Unit returned to inventory
2017-02-15	116-0743347-9899449	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	1	LEX2	DEFECTIVE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2017-02-14	107-5011212-2111442	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Universal Magnetic Snow Cover	1	LEX2	DEFECTIVE	NOT_COMPATIBLE	Unit returned to inventory
2017-02-11	114-8340854-6560215	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	1	LAS2	CUSTOMER_DAMAGED	DEFECTIVE	Unit returned to inventory
2017-02-22	104-2764087-2558609	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	1	LEX2	SELLABLE	QUALITY_UNACCEPTABLE	Unit returned to inventory
2017-02-21	002-7776760-3918638	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	1	LEX2	SELLABLE	EXCESSIVE_INSTALLATION	Unit returned to inventory
2017-02-16	114-9317391-5792268	IceKing-SC-70	B01BE5Q4FY	X000YC2AS5	Ice King Magnetic Windshield Cover - Huge Size Fits Any Car, Truck, SUV, Van or Automobile - Keeps Ice & Snow Off - Top Quality Exterior Auto Snow Win	1	LEX2	SELLABLE	UNWANTED_ITEM	Unit returned to inventory
2017-02-16	115-1976361-6069815	C40 A6 8GB 1TB	B011HNTGVC	X0014AWUCH	Lenovo C40 21.5-Inch All-in-One Touchscreen Desktop (AMD A6, 8 GB RAM, 1 TB HDD, Windows 10) F0B50052US [Discontinued by Manufacturer]	1	CVG2	DEFECTIVE	DEFECTIVE	Unit returned to inventory
