return-date	order-id	sku	asin	fnsku
2016-09-03	104-7160148-5094611	6937WHITE-PK	B01C8BB8E0	X000YYJ4I7
2016-09-03	104-7160148-5094611	6937WHITE-PK	B01C8BB8E0	X000YYJ4I7
2016-09-02	111-6895863-3886659	7923-PK	B018Q3TGOS	X000X2PEYX
2016-09-01	104-4447632-6289863	6903-CS	B018FVUPSM	X000X205H9
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-09-01	116-4402713-4765850	107S-ESW-PK	B01AZ0ITWA	X000Y2X6GZ
2016-08-31	103-5178864-7535467	Skytrch	B01F2M90J2	X00134GXZ9
2016-08-31	102-2731029-5873804	6929PK	B018CTSL1K	X000X0RPN3
2016-08-31	110-1888421-6276258	7912WPK	B018KK5K7O	X000X2QF37
2016-08-30	102-4555801-3908259	6929PK	B018CTSL1K	X000X0RPN3
2016-08-30	107-0855579-5433852	Skytrch	B01F2M90J2	X00134GXZ9
2016-08-27	102-0511467-2821025	pyrmd1.5usb	B01HCBXZHE	X0014MDMM7
2016-08-27	002-3312982-7791439	PW-LCNK-RTGE	B00NO6309A	X000YB9RTV
2016-08-23	106-5012149-9879463	6917WPK	B018KK8UA8	X000X2QF8H
2016-08-21	107-1433947-4671445	Skytrch	B01F2M90J2	X00134GXZ9
2016-08-21	116-2703061-4515454	JW-C1O2-JTH5	B01I0WOY5G	X0015JSD7X
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-19	111-1560676-7758624	6948-PK	B018FVUGPO	X000X205HT
2016-08-18	114-1084414-3225003	7912WCS	B018KK5LIC	X000X2QF3H
2016-08-18	104-9650391-7948232	7930PK	B018I3CEZO	X000X1GRLX
2016-08-18	104-9650391-7948232	7930PK	B018I3CEZO	X000X1GRLX
2016-08-18	104-9650391-7948232	7930PK	B018I3CEZO	X000X1GRLX
2016-08-18	104-9650391-7948232	7937BPK	B018FVUBS6	X000X205NX
2016-08-17	114-7273975-6265814	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-08-17	116-6134949-5376219	35-9NS6-Y2HZ	B009TWUP5K	X000YKY1NJ
2016-08-15	109-1955946-6110650	206BN-CS	B01B42UVCO	X000Y7S2TB
2016-08-14	106-1216107-9644241	7913-PK	B018Q3TDBE	X000X2PEW5
2016-08-13	105-3122235-6329824	410-GPCS	B018WY9OZM	X000X0TNVF
2016-08-12	102-2109430-5652212	6903-PK	B018FVUOHE	X000X205OH
2016-08-11	111-8347181-4798642	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-08-10	112-2845356-1021038	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-08-10	106-1620127-3609002	26-WCIE-HVSX	B00HWGU7R6	X000WJA2DZ
2016-08-10	106-8045817-5385026	F2-Y95O-UQJX	B0032YS3VO	X000X6DP8V
2016-08-10	106-0252128-5713847	JW-C1O2-JTH5	B01I0WOY5G	X0015JSD7X
2016-08-09	103-4580731-8429851	6926CS	B018I3CF12	X000X1GRKT
2016-08-08	107-1952261-1383468	7912WCS	B018KK5LIC	X000X2QF3H
2016-08-08	106-5012149-9879463	6917WPK	B018KK8UA8	X000X2QF8H
2016-08-05	108-1262714-2373849	7916-CS	B018Q3TCOM	X000X2PERZ
2016-08-04	103-7075311-0882633	CT-3T67-BOYD	B00V8ZJFTS	X000WJA23F
2016-08-02	116-2072601-3393852	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-08-02	109-3907535-5336252	9R-NIFP-FVUU	B00BFEITBW	X000YBA29Z
2016-08-01	103-2060066-9377064	7922CCS	B018KK5ONO	X000X2QH0X
2016-07-30	113-1104975-0485047	6941PK	B01945Y8GI	X000YR92SL
2016-07-30	113-1104975-0485047	6941PK	B01945Y8GI	X000YR92SL
2016-07-29	106-1847283-8309847	6917WPK	B018KK8UA8	X000X2QF8H
2016-07-29	106-1847283-8309847	6917WPK	B018KK8UA8	X000X2QF8H
2016-07-29	106-1847283-8309847	6917WPK	B018KK8UA8	X000X2QF8H
2016-07-29	106-1847283-8309847	6917WPK	B018KK8UA8	X000X2QF8H
2016-07-29	109-7383076-8761068	7937BPK	B018FVUBS6	X000X205NX
2016-07-29	109-7383076-8761068	6906PK	B018I3BZK4	X000X1GRLD
2016-07-29	104-9770537-9169065	7913-PK	B018Q3TDBE	X000X2PEW5
2016-07-29	104-9770537-9169065	7913-PK	B018Q3TDBE	X000X2PEW5
2016-07-28	107-7759538-0168268	209BLCASE	B01BU0ZLJI	X000YV7IW9
2016-07-28	107-7759538-0168268	209BLCASE	B01BU0ZLJI	X000YV7IW9
2016-07-27	115-1692500-7207413	209BLCASE	B01BU0ZLJI	X000YV7IW9
2016-07-26	102-2616020-7272245	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-07-25	112-2251546-1030606	5T-GBWO-NEAS	B00N23AJYY	X000VS7YWT
2016-07-25	112-2063001-4746619	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-07-24	105-6293474-2597817	3U-RU5K-R95X	B00V8ZJFTS	X000WXFD53
2016-07-23	113-4265701-1417017	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-07-23	113-4265701-1417017	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-07-23	113-4265701-1417017	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-07-23	108-9628098-5565852	OM-48F6-OS6Q	B001AACC1E	X000VS86FD
2016-07-22	110-3830656-1809820	6927SPK	B018KK5DZI	X000X2QF7X
2016-07-21	114-2189314-7056246	6917WPK	B018KK8UA8	X000X2QF8H
2016-07-21	105-6065328-9393802	6913-PK	B018FVUWU8	X000X205L5
2016-07-21	110-3920044-1133053	M6-JC8I-2P7B	B00FVW8P6S	X000Z3MFVF
2016-07-21	107-2669469-8985034	26-WCIE-HVSX	B00HWGU7R6	X000WJA2DZ
2016-07-21	113-3567117-2625016	F2-Y95O-UQJX	B0032YS3VO	X000X6DP8V
2016-07-21	114-1154126-2585027	6926PK	B018I3CDI2	X000X1GROZ
2016-07-20	114-4388439-3957851	F2-Y95O-UQJX	B0032YS3VO	X000X6DP8V
2016-07-20	115-9656394-7743404	7922CPK	B018KK5NGC	X000X2QF5Z
2016-07-20	102-4261128-9607441	7907-CS	B018FVUM1C	X000X205GP
2016-07-19	104-0399102-7283421	3U-RU5K-R95X	B00V8ZJFTS	X000WXFD53
2016-07-19	111-9315574-1034603	6816MDBLUMCASE	B01CS0PL3U	X000Z7XUV5
2016-07-18	108-0947029-2073805	BF-C2PG-P96G	B01BJZB2PG	X000YL2JK5
2016-07-18	111-6448687-0439402	LH-34QO-9CG7	B00HV4TY78	X000X6V1HD
2016-07-17	116-0006564-2576243	OJ-Q1A5-5AQS	B01BJZB2OC	X000YL2IER
2016-07-17	002-9378304-2060234	9U-IX59-ZJ4P	B00FVWPDJA	X000Z3MEQV
2016-07-16	106-6027736-7700224	F2-Y95O-UQJX	B0032YS3VO	X000X6DP8V
2016-07-16	102-5363185-0855433	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-07-15	109-4600100-3573037	Skytrch	B01F2M90J2	X00134GXZ9
2016-07-14	113-9071997-9337048	Skytrch	B01F2M90J2	X00134GXZ9
2016-07-13	109-3866088-5723432	6913-PK	B018FVUWU8	X000X205L5
2016-07-13	109-2521024-2454654	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-07-13	115-9984250-6414659	I4-WSWJ-QPSW	B00FVWWZMI	X000Z3M63R
2016-07-12	107-8402142-2484220	M6-JC8I-2P7B	B00FVW8P6S	X000Z3MFVF
2016-07-11	110-2160644-5214620	6809YLWLPCK	B01CNMQ3SU	X000Z409TT
2016-07-11	109-0853151-5723460	41-BN9M-UHMS	B001AAFSE2	X000X5SYO7
2016-07-10	102-0664952-1673861	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-07-09	102-6559538-3169861	Skytrch	B01F2M90J2	X00134GXZ9
2016-07-09	104-9021069-6854603	407GPCS	B018X3M7AG	X000X0TNT7
2016-07-08	103-8931347-8437801	6946SCS	B018I3BWS4	X000X1TC5V
2016-07-08	103-8931347-8437801	6946SCS	B018I3BWS4	X000X1TC5V
2016-07-07	109-6412465-0387428	OM-48F6-OS6Q	B001AACC1E	X000VS86FD
2016-07-07	105-4065923-1910634	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-07-06	108-0979541-4901002	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-07-06	107-2840940-5957827	7912WCS	B018KK5LIC	X000X2QF3H
2016-07-06	107-2840940-5957827	7912WCS	B018KK5LIC	X000X2QF3H
2016-07-05	115-7894866-5817815	7914-PK	B018Q3TED6	X000X2PES9
2016-07-05	108-3497388-8614613	I4-WSWJ-QPSW	B00FVWWZMI	X000Z3M63R
2016-07-04	112-9599718-8722651	Skytrch	B01F2M90J2	X00134GXZ9
2016-07-03	108-2159065-7560264	7914-PK	B018Q3TED6	X000X2PES9
2016-07-02	110-7797128-3652208	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-30	113-3708913-3057834	6934-CPK	B018VI05ZW	X000X2LW8P
2016-06-30	113-3708913-3057834	6934-CPK	B018VI05ZW	X000X2LW8P
2016-06-30	113-3708913-3057834	6934-CPK	B018VI05ZW	X000X2LW8P
2016-06-30	102-9556671-6629007	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-06-30	103-0976763-7080235	GC-NAJO-XMJW	B00NU5M3F2	X000WFUYNH
2016-06-30	103-0976763-7080235	GC-NAJO-XMJW	B00NU5M3F2	X000WFUYNH
2016-06-29	112-8211624-2429053	7922CPK	B018KK5NGC	X000X2QF5Z
2016-06-29	102-6401695-5254618	9Y-I4QX-J3QA	B002ZUA7ZG	X000YBA8EJ
2016-06-28	115-0709603-1732253	2V-YO9B-B5CY	B00HVG73EW	X000WJA97J
2016-06-28	002-5861711-1222622	106SCASE	B01C11YI5I	X0013BNUZX
2016-06-28	115-7233331-3304207	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-06-28	111-8099252-2308267	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-26	113-7914415-4020216	JW-6GFA-JNIY	B00A6H83V0	X000YG85U3
2016-06-26	113-7365992-3956262	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-06-25	111-1165713-6130654	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-24	105-1972362-3226615	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-23	109-0021730-8817849	7912WPK	B018KK5K7O	X000X2QF37
2016-06-23	109-0021730-8817849	7912WPK	B018KK5K7O	X000X2QF37
2016-06-23	109-0021730-8817849	7912WPK	B018KK5K7O	X000X2QF37
2016-06-23	104-1578112-5807442	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-06-23	112-3777259-6137041	7914-PK	B018Q3TED6	X000X2PES9
2016-06-23	110-9493841-0713808	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-06-23	002-0185820-9308219	GC-NAJO-XMJW	B00NU5M3F2	X000WFUYNH
2016-06-22	105-8938519-7285016	1S-MVLJ-BH4R	B00HWHL9RC	X000X6TY81
2016-06-21	102-5652379-4141001	6T-NEZ3-3CMA	1450813917	X000SO939X
2016-06-20	105-8314598-7698650	210BN-CS	B01B42UZC0	X000Y7UQ4F
2016-06-20	115-4283492-9353018	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-19	116-1741649-5362669	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-19	112-3185339-2908230	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-06-18	104-0654159-1067416	13-ZIU6-I7KS	B00HVG74RI	X000X6V2RH
2016-06-18	108-9804677-5958642	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-06-17	109-4788911-9265817	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-17	109-1198557-7332224	2V-YO9B-B5CY	B00HVG73EW	X000WJA97J
2016-06-16	109-0010026-7093854	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-06-16	109-0010026-7093854	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-06-16	113-8764702-3537846	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-06-15	103-8429738-1546645	205CL-PK	B01B0ZA3I2	X000Y8PDPB
2016-06-15	103-8429738-1546645	205CL-PK	B01B0ZA3I2	X000Y8PDPB
2016-06-15	108-9346922-8398600	OM-IN00-OXBU	B00L592GKM	X0012V7WZX
2016-06-14	115-7697797-1029033	CT-RFBF-BUMO	B00ARB9TUO	X00101K1ZX
2016-06-14	115-7697797-1029033	CT-RFBF-BUMO	B00ARB9TUO	X00101K1ZX
2016-06-14	106-9074528-4788257	JP-TZNT-GFG8	B005P4F5YW	X000YB9U0R
2016-06-13	102-0621770-8015442	OM-48F6-OS6Q	B001AACC1E	X000VS86FD
2016-06-12	102-7104552-1729063	13-ZIU6-I7KS	B00HVG74RI	X000X6V2RH
2016-06-11	103-0855408-1729014	IM-TMAF-GNNG	B00HWG6ZD6	X000WS4RHD
2016-06-10	114-8262286-0646668	26-WCIE-HVSX	B00HWGU7R6	X000WJA2DZ
2016-06-09	110-5855450-9885859	6926CS	B018I3CF12	X000X1GRKT
2016-06-09	106-5752178-8926619	9R-NIFP-FVUU	B00BFEITBW	X000YBA29Z
2016-06-09	106-5752178-8926619	2V-YO9B-B5CY	B00HVG73EW	X000WJA97J
2016-06-09	112-5461022-1485043	209W-CS	B01BU0ZPF8	X000YOW317
2016-06-08	107-8069284-9956237	6924CPK	B018KK5ADI	X000X2QF8R
2016-06-08	107-0005844-2282661	6T-NEZ3-3CMA	1450813917	X000SO939X
2016-06-07	114-6047899-4633042	307GPCS	B018WY9RYK	X000X0TNU1
2016-06-06	116-1612441-3473056	M6-JC8I-2P7B	B00FVW8P6S	X000Z3MFVF
2016-06-05	112-8663152-3043409	7L-MPPX-GD5O	B00IO68A2M	X000VS7PYB
2016-06-02	109-8980665-9468243	41-BN9M-UHMS	B001AAFSE2	X000X5SYO7
2016-06-02	108-0293950-5873806	2V-YO9B-B5CY	B00HVG73EW	X000WJA97J
2016-06-02	109-8467741-7415469	Skytrch	B01F2M90J2	X00134GXZ9
2016-06-01	114-4525087-5393852	6911-PK	B01945Y30E	X000WZDF97
2016-05-30	002-3176378-1019453	CT-RFBF-BUMO	B00ARB9TUO	X00101K1ZX
2016-05-28	114-4525087-5393852	6917WPK	B018KK8UA8	X000X2QF8H
2016-05-28	114-4525087-5393852	6917WPK	B018KK8UA8	X000X2QF8H
2016-05-28	114-4525087-5393852	6917WPK	B018KK8UA8	X000X2QF8H
2016-05-28	114-4525087-5393852	6917WPK	B018KK8UA8	X000X2QF8H
2016-05-28	109-7021719-1573805	6826CBPCHMPCK	B01CRUSLG0	X000Z7URIT
2016-05-28	109-7021719-1573805	6826CBPCHMPCK	B01CRUSLG0	X000Z7URIT
2016-05-28	109-7021719-1573805	6826CBPCHMPCK	B01CRUSLG0	X000Z7URIT
2016-05-28	109-7021719-1573805	6826CBPCHMPCK	B01CRUSLG0	X000Z7URIT
2016-05-28	109-7021719-1573805	6826CBPCHMPCK	B01CRUSLG0	X000Z7URIT
2016-05-27	112-0569800-8684212	JW-6GFA-JNIY	B00A6H83V0	X000YG85U3
2016-05-27	102-3676617-0491460	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-05-26	104-8633110-4544207	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-26	104-8633110-4544207	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-26	104-8633110-4544207	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-26	104-8633110-4544207	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-26	104-8633110-4544207	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-26	110-3368501-0452239	OM-48F6-OS6Q	B001AACC1E	X000VS86FD
2016-05-25	107-1812841-1826639	6927SPK	B018KK5DZI	X000X2QF7X
2016-05-23	106-0850660-9580205	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-05-22	103-1038951-9835440	6T-NEZ3-3CMA	1450813917	X000SO939X
2016-05-21	102-0780674-1211416	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-05-21	102-3713891-3317043	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-05-21	102-3713891-3317043	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-05-21	102-3713891-3317043	FL-S2208-PK	B01ANO6CZO	X000XU4TL9
2016-05-20	103-1349936-4244204	41-BN9M-UHMS	B001AAFSE2	X000X5SYO7
2016-05-20	113-0966278-2900246	106GCS	B01BYHGVVE	X000YRDSQ3
2016-05-20	113-0966278-2900246	106GCS	B01BYHGVVE	X000YRDSQ3
2016-05-19	109-2255894-4485813	CT-RFBF-BUMO	B00ARB9TUO	X00101K1ZX
2016-05-19	115-7080217-7701061	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-05-19	114-6882614-2953812	F2-Y95O-UQJX	B0032YS3VO	X000X6DP8V
2016-05-19	104-2648954-6412235	7912WPK	B018KK5K7O	X000X2QF37
2016-05-19	105-4928332-2343447	FV-923T-7RGE	B007IL3GZK	X0013N7A6V
2016-05-18	109-4799540-4287457	BF-C2PG-P96G	B01BJZB2PG	X000YL2JK5
2016-05-17	105-3518039-8829808	7P-0D7X-03NZ	B005P0VE7I	X000YME4ZH
2016-05-16	102-0826742-3806623	110S-ESG-CS	B01AXP57VI	X000Y9SW8P
2016-05-16	109-9590764-1724263	309S-CS	B018CTSUAC	X000X0RPVZ
2016-05-15	114-2286291-1561054	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-05-14	103-5130557-5378618	209W-PK	B01BU0ZNV4	X000YOW30X
2016-05-14	103-5130557-5378618	209W-PK	B01BU0ZNV4	X000YOW30X
2016-05-14	103-5130557-5378618	209W-PK	B01BU0ZNV4	X000YOW30X
2016-05-13	115-9725587-9143467	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-05-13	115-7742639-5385026	13-ZIU6-I7KS	B00HVG74RI	X000X6V2RH
2016-05-12	104-4843403-7096206	7L-MPPX-GD5O	B00IO68A2M	X000VS7PYB
2016-05-10	107-0874095-6709049	13-ZIU6-I7KS	B00HVG74RI	X000X6V2RH
2016-05-10	109-6467622-1730651	6952-PK	B018RNX60M	X000X2OLK1
2016-05-09	103-8353467-3029841	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-05-07	112-5461022-1485043	206CL-CASE	B01B42ULY2	X000Y5JM1F
2016-05-06	103-5535922-7821829	7955-CPK	B018V1UL9Y	X000X2U6GJ
2016-05-04	104-7232685-2596257	310S-CS	B018CTS7WI	X000X0RPSX
2016-05-03	112-0588971-8612245	LK-KJQ3-SWVH	B00A7ZGZ8Y	X000W83SF5
2016-04-29	108-4171443-0985848	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-04-28	105-2641130-4723423	OJ-Q1A5-5AQS	B01BJZB2OC	X000YL2IER
2016-04-28	115-5259064-5822647	210W-PK	B01B42UP0C	X000Y7R00D
2016-04-27	109-8562112-8781842	1S-5EUC-BIZS	B005SIQBX4	X000YBA0PV
2016-04-27	102-4675994-5289844	IF-V0V0-DIJY	B00HVG745A	X000YHS8TZ
2016-04-27	106-4957881-0643423	FY-LGD0-RA96	B00NVOEUJY	X000YKY7C9
2016-04-26	102-8493126-5386637	6P-JL7K-JWT3	B0027Z8120	X000WH0CDR
2016-04-25	107-5725509-8289865	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-04-25	116-0221555-1733827	210W-CS	B01B42UPYI	X000Y7R00N
2016-04-25	116-0221555-1733827	207W-CS	B01B42UTZ8	X000Y6JPCZ
2016-04-22	111-6656976-2206648	307GPCS	B018WY9RYK	X000X0TNU1
2016-04-22	111-5701057-4286654	310G-CS	B018BQFRAC	X000X0RPOR
2016-04-21	114-5948014-6781852	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-04-19	111-8627920-5177036	8Z-HN1O-2WZQ	B001AAARDY	X000W83VR5
2016-04-19	104-2189082-2014662	GG-ZYPF-H414	B012P8IP4W	X000TIAOB9
2016-04-18	115-1145464-5464220	70-YAU1-6TZ4	B006JI4DBO	X000YJH1FP
2016-04-16	113-6844464-1805816	P0-S7RC-VD25	B007YJ25YO	X0012XHYGX
2016-04-15	111-3733915-7163459	IF-V0V0-DIJY	B00HVG745A	X000YHS8TZ
2016-04-15	114-8612024-9458664	B8-RXRA-M1QH	B008Z6AKO2	X000YUPZUH
2016-04-15	114-8612024-9458664	B8-RXRA-M1QH	B008Z6AKO2	X000YUPZUH
2016-04-15	116-8685673-3949845	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-04-14	115-1398209-3478616	1S-5EUC-BIZS	B005SIQBX4	X000YBA0PV
2016-04-14	104-1313988-5665015	1S-5EUC-BIZS	B005SIQBX4	X000YBA0PV
2016-04-13	112-6043144-7458640	45-R7NW-E6AV	B006ZIHQDU	X000YUQ3D5
2016-04-13	109-2971273-5917839	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-04-13	109-2971273-5917839	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	106-0527790-6665014	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-12	107-1493284-4093857	O1-SCQC-F4KE	B00IAAORB0	X000VS7V1D
2016-04-12	107-1493284-4093857	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-04-11	111-8427261-2365853	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-04-11	104-3102424-7944224	9Y-I4QX-J3QA	B002ZUA7ZG	X000YBA8EJ
2016-04-09	109-7721035-7277064	3U-RU5K-R95X	B00V8ZJFTS	X000WXFD53
2016-04-08	102-4938468-3019437	205W-PK	B01B0ZA8U0	X000Y8PDL5
2016-04-08	102-4938468-3019437	307SPK	B018CTSAC0	X000X0RPNN
2016-04-08	102-4938468-3019437	307SPK	B018CTSAC0	X000X0RPNN
2016-04-08	113-3812827-6144209	9Y-I4QX-J3QA	B002ZUA7ZG	X000YBA8EJ
2016-04-08	002-6713807-7652236	I4-WSWJ-QPSW	B00FVWWZMI	X000Z3M63R
2016-04-08	105-1776857-0041037	V8-GYJ6-6I3Z	B00655PRA2	X000TBJ0E3
2016-04-07	106-5200278-3051420	310G-PK	B018BQFORS	X000X0RPLZ
2016-04-07	106-9356196-2876222	1S-5EUC-BIZS	B005SIQBX4	X000YBA0PV
2016-04-05	102-5096607-5113033	6912WPK	B018KK8NGY	X000X2QF5P
2016-04-05	108-4001174-2550613	CB-PTYT-LR1D	B004GLIZ2O	X000YUQ1HX
2016-04-05	104-9279252-7063441	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-04-04	104-2192630-6604225	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-04-04	104-3051820-7456210	9K-T2C9-COT9	B005FMZ6WA	X000YUP6SN
2016-04-01	002-0073181-1519422	1A-E6LC-LHIG	B003RYOIKO	X000YG84AT
2016-04-01	109-9056751-5486607	9U-IX59-ZJ4P	B00FVWPDJA	X000Z3MEQV
2016-04-01	115-7660560-9730659	CB-PTYT-LR1D	B004GLIZ2O	X000YUQ1HX
2016-04-01	105-0337001-2230625	6966PK	B018I3BZI6	X000X1GRM7
2016-03-31	107-0795688-1373014	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-03-31	107-0795688-1373014	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-03-31	107-0795688-1373014	Q7-E865-EK7L	B00MBMGDCY	X000WFUYFF
2016-03-31	114-5016048-6985008	407SCS	B018CTSG5Q	X000X0RPO7
2016-03-29	103-4720283-5435460	MD-6MXH-5VQM	B00TW22J10	X000YBA70T
2016-03-29	116-4136415-0209848	6950-PK	B018RNX8ZU	X000X2OLJ7
2016-03-29	116-6428780-2486632	IF-V0V0-DIJY	B00HVG745A	X000YHS8TZ
2016-03-28	113-7073787-8713802	0B-315N-5DY1	B00BFEKN66	X000YBA16T
2016-03-27	114-2531943-8585848	MD-6MXH-5VQM	B00TW22J10	X000YBA70T
2016-03-26	110-0793364-0829856	6917WPK	B018KK8UA8	X000X2QF8H
2016-03-25	112-7540586-9197042	HU-TSBR-3RA8	B00IAAORB0	X000W83RWJ
2016-03-25	102-5199763-8045040	2Y-RDRB-UR6E	B001B38GG0	X000WFUXU1
2016-03-22	103-5332258-5458650	B8-RXRA-M1QH	B008Z6AKO2	X000YUPZUH
2016-03-19	110-5097107-1128217	1S-MVLJ-BH4R	B00HWHL9RC	X000X6TY81
2016-03-18	116-9214996-3356216	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-03-18	116-9214996-3356216	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-03-18	116-9214996-3356216	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-03-18	116-9214996-3356216	FL-S1516 - PK	B01ANO6E5W	X000XU4TLJ
2016-03-18	108-3924940-1697057	0B-87RE-5E82	B00HWG71CU	X000YHS8C7
2016-03-16	104-5426627-9799441	86-O1CX-Q0OR	B004JV8ZUS	X000VPJWT5
