adjusted-date	transaction-item-id	fnsku	sku	product-name	fulfillment-center-id	quantity	reason	disposition
2016-06-10T07:00:00+00:00	32200989633	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	TPA1	-1	E	SELLABLE
2016-06-10T07:00:00+00:00	32200990633	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	TPA1	1	P	UNSELLABLE
2016-06-09T07:00:00+00:00	21510941636	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	MKE1	1	P	UNSELLABLE
2016-06-09T07:00:00+00:00	21510940636	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	MKE1	-1	E	SELLABLE
2016-06-07T07:00:00+00:00	8847236170	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	BNA2	-1	O	UNSELLABLE
2016-06-06T07:00:00+00:00	52321592606	X00142OIGV	GH-50-DBOX	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	EWR4	-1	E	SELLABLE
2016-06-06T07:00:00+00:00	55128542133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-06-06T07:00:00+00:00	52321593606	X00142OIGV	GH-50-DBOX	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	EWR4	1	P	UNSELLABLE
2016-06-03T07:00:00+00:00	47794413607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	2	P	UNSELLABLE
2016-06-03T07:00:00+00:00	47794412607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-1	Q	SELLABLE
2016-06-03T07:00:00+00:00	47794411607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-1	Q	SELLABLE
2016-06-03T07:00:00+00:00	47794410607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	-2	Q	SELLABLE
2016-06-03T07:00:00+00:00	47794414607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	1	P	UNSELLABLE
2016-06-03T07:00:00+00:00	47794415607	X0013ANGIZ	GH-50	FULL SET 50ft Heavy Duty Expandable Hose, Upgraded Brass Fittings, Shut-off Valve, Toughest, Flexible, Expanding Garden and Utility Water Hose, 50 foot, Sprayer, Hanger, Splitter Adapter, Tape	OAK4	1	P	UNSELLABLE
2016-06-02T07:00:00+00:00	9521038603	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	OAK3	2	F	SELLABLE
2016-05-31T07:00:00+00:00	9505147603	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	OAK3	-2	M	SELLABLE
2016-05-23T07:00:00+00:00	54620056133	X000YMO10F	J4-SH5K-6SC5	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	CAE1	1	F	SELLABLE
2016-05-22T07:00:00+00:00	54588228133	X000YMO10F	J4-SH5K-6SC5	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	CAE1	-1	M	SELLABLE
2016-05-22T07:00:00+00:00	8787363170	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	BNA2	-1	E	SELLABLE
2016-05-22T07:00:00+00:00	8787364170	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	BNA2	1	P	UNSELLABLE
2016-05-15T07:00:00+00:00	54264497133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-05-14T07:00:00+00:00	11724020134	X00101J4VP	S27E310H	Samsung SE310 Series S27E310H 27-Inch Screen LED-Lit Monitor	CHA2	1	P	UNSELLABLE
2016-05-14T07:00:00+00:00	11724019134	X00101J4VP	S27E310H	Samsung SE310 Series S27E310H 27-Inch Screen LED-Lit Monitor	CHA2	-1	E	SELLABLE
2016-04-26T07:00:00+00:00	53513759133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-04-26T07:00:00+00:00	53513722133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-04-18T07:00:00+00:00	48412506606	X000ZRWZNJ	FBA3GY6JMS.missing34	Toshiba Satellite C55-C5380 Laptop i5 8g 750g win 10	EWR4	-1	4	SELLABLE
2016-04-18T07:00:00+00:00	48412512606	X000ZEQQUZ	C55-C5380-Trick	2016 Newest Toshiba Satellite C55 15.6-Inch High Performance Laptop- Intel Core i5-4210U 2.4GHz, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	EWR4	1	3	SELLABLE
2016-04-18T07:00:00+00:00	48412514606	X000ZEQQUZ	C55-C5380-Trick	2016 Newest Toshiba Satellite C55 15.6-Inch High Performance Laptop- Intel Core i5-4210U 2.4GHz, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	EWR4	1	3	SELLABLE
2016-04-18T07:00:00+00:00	48412557606	X000ZEQDXF	L55-C5272-Trick	Toshiba Satellite L55 15.6-Inch Laptop (Intel Core i5-5200U Processor, 8GB Memory, 1TB Hard Drive, DVD SuperMulti Drive, Windows 10, Satin Gold)	EWR4	6	3	SELLABLE
2016-04-18T07:00:00+00:00	48412508606	X000ZRWZNJ	FBA3GY6JMS.missing34	Toshiba Satellite C55-C5380 Laptop i5 8g 750g win 10	EWR4	-1	4	SELLABLE
2016-04-18T07:00:00+00:00	48412515606	X000ZEQQUZ	C55-C5380-Trick	2016 Newest Toshiba Satellite C55 15.6-Inch High Performance Laptop- Intel Core i5-4210U 2.4GHz, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	EWR4	1	3	SELLABLE
2016-04-18T07:00:00+00:00	48412510606	X000ZRWZNJ	FBA3GY6JMS.missing34	Toshiba Satellite C55-C5380 Laptop i5 8g 750g win 10	EWR4	-1	4	SELLABLE
2016-04-18T07:00:00+00:00	48412556606	X000ZSWWOP	FBA3GY6JMS.missing	Toshiba Satellite L55-C5272 Laptop Notebook - - 8GB RAM - 1.0TB HD - 15.6 inch display	EWR4	-6	4	SELLABLE
2016-04-18T07:00:00+00:00	48412511606	X000ZRWZNJ	FBA3GY6JMS.missing34	Toshiba Satellite C55-C5380 Laptop i5 8g 750g win 10	EWR4	-1	4	SELLABLE
2016-04-18T07:00:00+00:00	48412513606	X000ZEQQUZ	C55-C5380-Trick	2016 Newest Toshiba Satellite C55 15.6-Inch High Performance Laptop- Intel Core i5-4210U 2.4GHz, 8GB RAM, 750GB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	EWR4	1	3	SELLABLE
2016-04-17T07:00:00+00:00	53132109133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-04-15T07:00:00+00:00	42609654167	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	BNA3	1	F	SELLABLE
2016-04-15T07:00:00+00:00	95822569112	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	PHX6	1	F	SELLABLE
2016-04-10T07:00:00+00:00	95542850112	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	PHX6	1	N	SELLABLE
2016-04-07T07:00:00+00:00	115098230062	X000X302TJ	CW-MSE4-VBSO	Apple 38mm Smart Watch - Rose Gold Aluminum Case with Lavender Band	IND1	1	N	SELLABLE
2016-04-07T07:00:00+00:00	95433081112	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	PHX6	1	F	SELLABLE
2016-04-06T07:00:00+00:00	42223066167	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	BNA3	-1	M	SELLABLE
2016-04-05T07:00:00+00:00	95300980112	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	PHX6	-1	M	SELLABLE
2016-04-05T07:00:00+00:00	95294511112	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	PHX6	-1	M	SELLABLE
2016-04-05T07:00:00+00:00	52644642133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-04-05T07:00:00+00:00	95306299112	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	PHX6	1	F	SELLABLE
2016-04-05T07:00:00+00:00	52644591133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-03-29T07:00:00+00:00	52287398133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-03-28T07:00:00+00:00	46715086606	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	EWR4	-1	M	UNSELLABLE
2016-03-24T07:00:00+00:00	46413847606	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	EWR4	-1	E	SELLABLE
2016-03-24T07:00:00+00:00	46413848606	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	EWR4	1	P	UNSELLABLE
2016-03-24T07:00:00+00:00	46421185606	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	EWR4	1	F	SELLABLE
2016-03-24T07:00:00+00:00	46421267606	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	EWR4	-1	M	SELLABLE
2016-03-21T07:00:00+00:00	51968432133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-03-20T07:00:00+00:00	26547475633	X000WQSXYN	M9-BEOG-M79A	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	TPA1	1	3	SELLABLE
2016-03-20T07:00:00+00:00	26547474633	B012DTEMQ8	M9-BEOG-M79A.missing	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	TPA1	-1	4	SELLABLE
2016-03-17T07:00:00+00:00	45848623606	X000YVMX9R	OJ-THRV-5B7C	Dell XPS13 XPS13-9343 13.3-inch Ultrabook Computer (2.2 GHz Intel Core i5 Processor, 4 GB DDR3 SDRAM, 128 GB Solid State Hard Drive, Windows 8)	EWR4	-1	M	SELLABLE
2016-03-17T07:00:00+00:00	45806863606	X000YVMX9R	OJ-THRV-5B7C	Dell XPS13 XPS13-9343 13.3-inch Ultrabook Computer (2.2 GHz Intel Core i5 Processor, 4 GB DDR3 SDRAM, 128 GB Solid State Hard Drive, Windows 8)	EWR4	-1	M	SELLABLE
2016-03-17T07:00:00+00:00	45806783606	X000YVMX9R	OJ-THRV-5B7C	Dell XPS13 XPS13-9343 13.3-inch Ultrabook Computer (2.2 GHz Intel Core i5 Processor, 4 GB DDR3 SDRAM, 128 GB Solid State Hard Drive, Windows 8)	EWR4	1	F	SELLABLE
2016-03-02T08:00:00+00:00	6316195705	X000XBY5X5	C8-UQFK-22O8	Lenovo - IdeaPad 100s 11.6" Laptop / Intel Atom Z3735F/ 2GB Memory / 32GB eMMC Flash Memory / Webcam / Windows 10- Red	EWR9	-1	M	SELLABLE
2016-02-29T08:00:00+00:00	25248453633	X000YMO10F	J4-SH5K-6SC5	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	TPA1	-1	M	SELLABLE
2016-02-29T08:00:00+00:00	25249200633	X000YMO10F	J4-SH5K-6SC5	2016 Newest Toshiba Satellite C55 15.6" Flagship High Performance Laptop- Intel Core i7-5500U 2.4GHz, 8GB RAM, 1TB Hard Drive, HD LED Backlit Display, DVD+/-RW, Webcam, HDMI, Bluetooth, Windows 10	TPA1	1	F	SELLABLE
2016-02-22T08:00:00+00:00	14894114076	X000XSE3VH	AX-I4ZJ-Z6BY	Dell SE2216H 22" Screen LED-Lit Monitor	PHX5	-1	O	UNSELLABLE
2016-02-17T08:00:00+00:00	65641882173	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	SDF8	1	F	SELLABLE
2016-02-17T08:00:00+00:00	50565070133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-02-16T08:00:00+00:00	50561874133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	1	F	SELLABLE
2016-02-16T08:00:00+00:00	50561979133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-2	M	SELLABLE
2016-02-15T08:00:00+00:00	50490251133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-02-15T08:00:00+00:00	50448792133	X000YC2AS5	IceKing-SC-70	Ice King Extra Large Universal Magnetic Windshield Snow and Ice Cover	CAE1	-1	M	SELLABLE
2016-02-12T08:00:00+00:00	39658425167	X000XBYB11	M6-M0AX-2M9N	Microsoft Surface 3 Tablet (10.8-Inch, 64 GB, Intel Atom, Windows 10)	BNA3	1	N	SELLABLE
2016-02-11T08:00:00+00:00	50274527133	X000XXECYP	8Z-95SJ-2ZT3	2016 Newest Premium Toshiba Satellite 15 Laptop (Intel Quad Core Processor up to 2.40 GHz, 8GB RAM, 500GB HDD, 15.6" HD Backlit LED Screen, DVD+/-RW, HDMI, Webcam, USB 3.0, Bluetooth, Windows 10)	CAE1	-1	M	SELLABLE
2016-02-11T08:00:00+00:00	23856087633	B012DTEMQ8	M9-BEOG-M79A.missing	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	TPA1	1	N	SELLABLE
2016-02-10T08:00:00+00:00	14867405076	X000XSE3VH	AX-I4ZJ-Z6BY	Dell SE2216H 22" Screen LED-Lit Monitor	PHX5	1	P	UNSELLABLE
2016-02-10T08:00:00+00:00	14867404076	X000XSE3VH	AX-I4ZJ-Z6BY	Dell SE2216H 22" Screen LED-Lit Monitor	PHX5	-1	E	SELLABLE
2016-02-03T08:00:00+00:00	10760684168	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	RIC1	-1	O	UNSELLABLE
2016-01-20T08:00:00+00:00	48018744172	X000WQSXYN	M9-BEOG-M79A	Microsoft Surface Pro 3 Tablet (12-Inch, 128 GB, Intel Core i5, Windows 10)	ONT2	-1	M	SELLABLE
2016-01-19T08:00:00+00:00	10662685168	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	RIC1	1	P	UNSELLABLE
2016-01-19T08:00:00+00:00	10662684168	X000XRTN4F	N5-H3SD-IQGF	HP Pavilion 23-q120 23-Inch All-in-One Desktop (Intel Core i3, 4 GB RAM, 1 TB HDD)	RIC1	-1	E	SELLABLE
2016-01-18T08:00:00+00:00	8764384603	X000WJNSTF	8D-IJRV-T9TU	HP 23-r110 23-Inch All-in-One Desktop (Intel Pentium, 4 GB RAM, 1 TB HDD)	OAK3	-1	M	SELLABLE
